Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,FlightNum,CRSElapsedTime,Origin,Dest,Distance,TaxiIn,TaxiOut,ArrDelay===y
2002,2,18,1,2225,2350,720,85,PIT,BTV,454,3,11,-11
2002,2,19,2,2225,2350,720,85,PIT,BTV,454,4,12,-12
2002,2,20,3,2225,2350,720,85,PIT,BTV,454,3,16,-12
2002,2,21,4,2225,2350,720,85,PIT,BTV,454,2,33,6
2002,2,22,5,2225,2350,720,85,PIT,BTV,454,4,12,-2
2002,2,23,6,2225,2350,720,85,PIT,BTV,454,4,13,-6
2002,2,24,7,2225,2350,720,85,PIT,BTV,454,3,14,-11
2002,2,25,1,2225,2350,720,85,PIT,BTV,454,5,16,-10
2002,2,26,2,2225,2350,720,85,PIT,BTV,454,4,21,-2
2002,2,27,3,2225,2350,720,85,PIT,BTV,454,3,12,-13
2002,2,28,4,2225,2350,720,85,PIT,BTV,454,2,13,-12
2002,2,1,5,2050,2141,721,51,CLT,RDU,130,6,10,-11
2002,2,2,6,2050,2141,721,51,CLT,RDU,130,3,11,-17
2002,2,3,7,2050,2141,721,51,CLT,RDU,130,3,13,-11
2002,2,4,1,2050,2141,721,51,CLT,RDU,130,9,15,1
2002,2,5,2,2050,2141,721,51,CLT,RDU,130,3,9,-16
2002,2,6,3,2050,2141,721,51,CLT,RDU,130,4,15,-2
2002,2,7,4,2050,2141,721,51,CLT,RDU,130,3,14,-5
2002,2,8,5,2050,2141,721,51,CLT,RDU,130,5,13,-3
2002,2,9,6,2050,2141,721,51,CLT,RDU,130,2,12,-18
